hour,EV Load
498,9.34603174602144
499,10.158730158734496
500,8.22857142856464
501,6.095238095232288
502,3.860317460318688
503,2.133333333332352
504,1.3206349206340129
505,0.7111111111107841
506,0.30476190476266557
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.8126984126983392
517,0.8126984126983392
518,1.6253968253966784
519,1.6253968253966784
520,3.657142857135168
521,6.907936507945344
522,9.34603174602144
523,10.158730158734496
524,8.22857142856464
525,6.095238095232288
526,3.860317460318688
527,2.133333333332352
528,1.3206349206340129
529,0.7111111111107841
530,0.30476190476266557
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.8126984126983392
541,0.8126984126983392
542,1.6253968253966784
543,1.6253968253966784
544,3.657142857135168
545,6.907936507945344
546,9.34603174602144
547,10.158730158734496
548,8.22857142856464
549,6.095238095232288
550,3.860317460318688
551,2.133333333332352
552,1.3206349206340129
553,0.7111111111107841
554,0.30476190476266557
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.8126984126983392
561,0.8126984126983392
562,0.8126984126983392
563,0.30476190476266557
564,0.0
565,0.0
566,0.8126984126983392
567,1.3206349206340129
568,3.657142857135168
569,6.907936507945344
570,9.34603174602144
571,10.158730158734496
572,8.22857142856464
573,6.095238095232288
574,3.860317460318688
575,2.133333333332352
576,1.3206349206340129
577,0.7111111111107841
578,0.30476190476266557
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.8126984126983392
585,0.8126984126983392
586,0.8126984126983392
587,0.30476190476266557
588,0.0
589,0.0
590,0.8126984126983392
591,1.3206349206340129
592,3.657142857135168
593,6.907936507945344
594,9.34603174602144
595,10.158730158734496
596,8.22857142856464
597,6.095238095232288
598,3.860317460318688
599,2.133333333332352
600,1.3206349206340129
601,0.7111111111107841
602,0.30476190476266557
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.8126984126983392
609,0.8126984126983392
610,0.8126984126983392
611,0.30476190476266557
612,0.0
613,0.0
614,0.8126984126983392
615,1.3206349206340129
616,3.657142857135168
617,6.907936507945344
618,9.34603174602144
619,10.158730158734496
620,8.22857142856464
621,6.095238095232288
622,3.860317460318688
623,2.133333333332352
624,1.3206349206340129
625,0.7111111111107841
626,0.30476190476266557
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.8126984126983392
633,0.8126984126983392
634,0.8126984126983392
635,0.30476190476266557
636,0.0
637,0.0
638,0.8126984126983392
639,1.3206349206340129
640,3.657142857135168
641,6.907936507945344
642,9.34603174602144
643,10.158730158734496
644,8.22857142856464
645,6.095238095232288
646,3.860317460318688
647,2.133333333332352
648,1.3206349206340129
649,0.7111111111107841
650,0.30476190476266557
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.8126984126983392
657,0.8126984126983392
658,0.8126984126983392
659,0.30476190476266557
660,0.0
661,0.0
662,0.8126984126983392
663,1.3206349206340129
664,3.657142857135168
665,6.907936507945344
666,9.34603174602144
667,10.158730158734496
668,8.22857142856464
669,6.095238095232288
670,3.860317460318688
671,2.133333333332352
672,1.3206349206340129
673,0.7111111111107841
674,0.30476190476266557
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.8126984126983392
685,0.8126984126983392
686,1.6253968253966784
687,1.6253968253966784
688,3.657142857135168
689,6.907936507945344
690,9.34603174602144
691,10.158730158734496
692,8.22857142856464
693,6.095238095232288
694,3.860317460318688
695,2.133333333332352
696,1.3206349206340129
697,0.7111111111107841
698,0.30476190476266557
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.8126984126983392
709,0.8126984126983392
710,1.6253968253966784
711,1.6253968253966784
712,3.657142857135168
713,6.907936507945344
714,9.34603174602144
715,10.158730158734496
716,8.22857142856464
717,6.095238095232288
718,3.860317460318688
719,2.133333333332352
720,1.3206349206340129
721,0.7111111111107841
722,0.30476190476266557
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.8126984126983392
729,0.8126984126983392
730,0.8126984126983392
731,0.30476190476266557
732,0.0
733,0.0
734,0.8126984126983392
735,1.3206349206340129
736,3.657142857135168
737,6.907936507945344
738,9.34603174602144
739,10.158730158734496
740,8.22857142856464
741,6.095238095232288
742,3.860317460318688
743,2.133333333332352
744,1.3206349206340129
745,0.7111111111107841
746,0.30476190476266557
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.8126984126983392
753,0.8126984126983392
754,0.8126984126983392
755,0.30476190476266557
756,0.0
757,0.0
758,0.8126984126983392
759,1.3206349206340129
760,3.657142857135168
761,6.907936507945344
762,9.34603174602144
763,10.158730158734496
764,8.22857142856464
765,6.095238095232288
766,3.860317460318688
767,2.133333333332352
768,1.3206349206340129
769,0.7111111111107841
770,0.30476190476266557
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.8126984126983392
777,0.8126984126983392
778,0.8126984126983392
779,0.30476190476266557
780,0.0
781,0.0
782,0.8126984126983392
783,1.3206349206340129
784,3.657142857135168
785,6.907936507945344
786,9.34603174602144
787,10.158730158734496
788,8.22857142856464
789,6.095238095232288
790,3.860317460318688
791,2.133333333332352
792,1.3206349206340129
793,0.7111111111107841
794,0.30476190476266557
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.8126984126983392
801,0.8126984126983392
802,0.8126984126983392
803,0.30476190476266557
804,0.0
805,0.0
806,0.8126984126983392
807,1.3206349206340129
808,3.657142857135168
809,6.907936507945344
810,9.34603174602144
811,10.158730158734496
812,8.22857142856464
813,6.095238095232288
814,3.860317460318688
815,2.133333333332352
816,1.3206349206340129
817,0.7111111111107841
818,0.30476190476266557
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.8126984126983392
825,0.8126984126983392
826,0.8126984126983392
827,0.30476190476266557
828,0.0
829,0.0
830,0.8126984126983392
831,1.3206349206340129
832,3.657142857135168
833,6.907936507945344
834,9.34603174602144
835,10.158730158734496
836,8.22857142856464
837,6.095238095232288
838,3.860317460318688
839,2.133333333332352
840,1.3206349206340129
841,0.7111111111107841
842,0.30476190476266557
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.8126984126983392
853,0.8126984126983392
854,1.6253968253966784
855,1.6253968253966784
856,3.657142857135168
857,6.907936507945344
858,9.34603174602144
859,10.158730158734496
860,8.22857142856464
861,6.095238095232288
862,3.860317460318688
863,2.133333333332352
864,1.3206349206340129
865,0.7111111111107841
866,0.30476190476266557
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.8126984126983392
877,0.8126984126983392
878,1.6253968253966784
879,1.6253968253966784
880,3.657142857135168
881,6.907936507945344
882,9.34603174602144
883,10.158730158734496
884,8.22857142856464
885,6.095238095232288
886,3.860317460318688
887,2.133333333332352
888,1.3206349206340129
889,0.7111111111107841
890,0.30476190476266557
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.8126984126983392
897,0.8126984126983392
898,0.8126984126983392
899,0.30476190476266557
900,0.0
901,0.0
902,0.8126984126983392
903,1.3206349206340129
904,3.657142857135168
905,6.907936507945344
906,9.34603174602144
907,10.158730158734496
908,8.22857142856464
909,6.095238095232288
910,3.860317460318688
911,2.133333333332352
912,1.3206349206340129
913,0.7111111111107841
914,0.30476190476266557
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.8126984126983392
921,0.8126984126983392
922,0.8126984126983392
923,0.30476190476266557
924,0.0
925,0.0
926,0.8126984126983392
927,1.3206349206340129
928,3.657142857135168
929,6.907936507945344
930,9.34603174602144
931,10.158730158734496
932,8.22857142856464
933,6.095238095232288
934,3.860317460318688
935,2.133333333332352
936,1.3206349206340129
937,0.7111111111107841
938,0.30476190476266557
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.8126984126983392
945,0.8126984126983392
946,0.8126984126983392
947,0.30476190476266557
948,0.0
949,0.0
950,0.8126984126983392
951,1.3206349206340129
952,3.657142857135168
953,6.907936507945344
954,9.34603174602144
955,10.158730158734496
956,8.22857142856464
957,6.095238095232288
958,3.860317460318688
959,2.133333333332352
960,1.3206349206340129
961,0.7111111111107841
962,0.30476190476266557
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.8126984126983392
969,0.8126984126983392
970,0.8126984126983392
971,0.30476190476266557
972,0.0
973,0.0
974,0.8126984126983392
975,1.3206349206340129
976,3.657142857135168
977,6.907936507945344
978,9.34603174602144
979,10.158730158734496
980,8.22857142856464
981,6.095238095232288
982,3.860317460318688
983,2.133333333332352
984,1.3206349206340129
985,0.7111111111107841
986,0.30476190476266557
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.8126984126983392
993,0.8126984126983392
994,0.8126984126983392
995,0.30476190476266557
996,0.0
997,0.0
998,0.8126984126983392
999,1.3206349206340129
1000,3.657142857135168
1001,6.907936507945344
1002,9.34603174602144
1003,10.158730158734496
1004,8.22857142856464
1005,6.095238095232288
1006,3.860317460318688
1007,2.133333333332352
1008,1.3206349206340129
1009,0.7111111111107841
1010,0.30476190476266557
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.8126984126983392
1021,0.8126984126983392
1022,1.6253968253966784
1023,1.6253968253966784
1024,3.657142857135168
1025,6.907936507945344
1026,9.34603174602144
1027,10.158730158734496
1028,8.22857142856464
1029,6.095238095232288
1030,3.860317460318688
1031,2.133333333332352
1032,1.3206349206340129
1033,0.7111111111107841
1034,0.30476190476266557
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.8126984126983392
1045,0.8126984126983392
1046,1.6253968253966784
1047,1.6253968253966784
1048,3.657142857135168
1049,6.907936507945344
1050,9.34603174602144
1051,10.158730158734496
1052,8.22857142856464
1053,6.095238095232288
1054,3.860317460318688
1055,2.133333333332352
1056,1.3206349206340129
1057,0.7111111111107841
1058,0.30476190476266557
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.8126984126983392
1065,0.8126984126983392
1066,0.8126984126983392
1067,0.30476190476266557
1068,0.0
1069,0.0
1070,0.8126984126983392
1071,1.3206349206340129
1072,3.657142857135168
1073,6.907936507945344
1074,9.34603174602144
1075,10.158730158734496
1076,8.22857142856464
1077,6.095238095232288
1078,3.860317460318688
1079,2.133333333332352
1080,1.3206349206340129
1081,0.7111111111107841
1082,0.30476190476266557
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.8126984126983392
1089,0.8126984126983392
1090,0.8126984126983392
1091,0.30476190476266557
1092,0.0
1093,0.0
1094,0.8126984126983392
1095,1.3206349206340129
1096,3.657142857135168
1097,6.907936507945344
1098,9.34603174602144
1099,10.158730158734496
1100,8.22857142856464
1101,6.095238095232288
1102,3.860317460318688
1103,2.133333333332352
1104,1.3206349206340129
1105,0.7111111111107841
1106,0.30476190476266557
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.8126984126983392
1113,0.8126984126983392
1114,0.8126984126983392
1115,0.30476190476266557
1116,0.0
1117,0.0
1118,0.8126984126983392
1119,1.3206349206340129
1120,3.657142857135168
1121,6.907936507945344
1122,9.34603174602144
1123,10.158730158734496
1124,8.22857142856464
1125,6.095238095232288
1126,3.860317460318688
1127,2.133333333332352
1128,1.3206349206340129
1129,0.7111111111107841
1130,0.30476190476266557
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.8126984126983392
1137,0.8126984126983392
1138,0.8126984126983392
1139,0.30476190476266557
1140,0.0
1141,0.0
1142,0.8126984126983392
1143,1.3206349206340129
1144,3.657142857135168
1145,6.907936507945344
1146,9.34603174602144
1147,10.158730158734496
1148,8.22857142856464
1149,6.095238095232288
1150,3.860317460318688
1151,2.133333333332352
1152,1.3206349206340129
1153,0.7111111111107841
1154,0.30476190476266557
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.8126984126983392
1161,0.8126984126983392
1162,0.8126984126983392
1163,0.30476190476266557
1164,0.0
1165,0.0
1166,0.8126984126983392
1167,1.3206349206340129
1168,3.657142857135168
1169,6.907936507945344
1170,9.34603174602144
1171,10.158730158734496
1172,8.22857142856464
1173,6.095238095232288
1174,3.860317460318688
1175,2.133333333332352
1176,1.3206349206340129
1177,0.7111111111107841
1178,0.30476190476266557
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.8126984126983392
1189,0.8126984126983392
1190,1.6253968253966784
1191,1.6253968253966784
1192,3.657142857135168
1193,6.907936507945344
1194,9.34603174602144
1195,10.158730158734496
1196,8.22857142856464
1197,6.095238095232288
1198,3.860317460318688
1199,2.133333333332352
1200,1.3206349206340129
1201,0.7111111111107841
1202,0.30476190476266557
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.8126984126983392
1213,0.8126984126983392
1214,1.6253968253966784
1215,1.6253968253966784
1216,3.657142857135168
1217,6.907936507945344
1218,9.34603174602144
1219,10.158730158734496
1220,8.22857142856464
1221,6.095238095232288
1222,3.860317460318688
1223,2.133333333332352
1224,1.3206349206340129
1225,0.7111111111107841
1226,0.30476190476266557
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.8126984126983392
1233,0.8126984126983392
1234,0.8126984126983392
1235,0.30476190476266557
1236,0.0
1237,0.0
1238,0.8126984126983392
1239,1.3206349206340129
1240,3.657142857135168
1241,6.907936507945344
1242,9.34603174602144
1243,10.158730158734496
1244,8.22857142856464
1245,6.095238095232288
1246,3.860317460318688
1247,2.133333333332352
1248,1.3206349206340129
1249,0.7111111111107841
1250,0.30476190476266557
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.8126984126983392
1257,0.8126984126983392
1258,0.8126984126983392
1259,0.30476190476266557
1260,0.0
1261,0.0
1262,0.8126984126983392
1263,1.3206349206340129
1264,3.657142857135168
1265,6.907936507945344
1266,9.34603174602144
1267,10.158730158734496
1268,8.22857142856464
1269,6.095238095232288
1270,3.860317460318688
1271,2.133333333332352
1272,1.3206349206340129
1273,0.7111111111107841
1274,0.30476190476266557
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.8126984126983392
1281,0.8126984126983392
1282,0.8126984126983392
1283,0.30476190476266557
1284,0.0
1285,0.0
1286,0.8126984126983392
1287,1.3206349206340129
1288,3.657142857135168
1289,6.907936507945344
1290,9.34603174602144
1291,10.158730158734496
1292,8.22857142856464
1293,6.095238095232288
1294,3.860317460318688
1295,2.133333333332352
1296,1.3206349206340129
1297,0.7111111111107841
1298,0.30476190476266557
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.8126984126983392
1305,0.8126984126983392
1306,0.8126984126983392
1307,0.30476190476266557
1308,0.0
1309,0.0
1310,0.8126984126983392
1311,1.3206349206340129
1312,3.657142857135168
1313,6.907936507945344
1314,9.34603174602144
1315,10.158730158734496
1316,8.22857142856464
1317,6.095238095232288
1318,3.860317460318688
1319,2.133333333332352
1320,1.3206349206340129
1321,0.7111111111107841
1322,0.30476190476266557
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.8126984126983392
1329,0.8126984126983392
1330,0.8126984126983392
1331,0.30476190476266557
1332,0.0
1333,0.0
1334,0.8126984126983392
1335,1.3206349206340129
1336,3.657142857135168
1337,6.907936507945344
1338,9.34603174602144
1339,10.158730158734496
1340,8.22857142856464
1341,6.095238095232288
1342,3.860317460318688
1343,2.133333333332352
1344,1.3206349206340129
1345,0.7111111111107841
1346,0.30476190476266557
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.8126984126983392
1357,0.8126984126983392
1358,1.6253968253966784
1359,1.6253968253966784
1360,3.657142857135168
1361,6.907936507945344
1362,9.34603174602144
1363,10.158730158734496
1364,8.22857142856464
1365,6.095238095232288
1366,3.860317460318688
1367,2.133333333332352
1368,1.3206349206340129
1369,0.7111111111107841
1370,0.30476190476266557
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.8126984126983392
1377,0.8126984126983392
1378,0.8126984126983392
1379,0.30476190476266557
1380,0.0
1381,0.0
1382,0.8126984126983392
1383,1.3206349206340129
1384,3.657142857135168
1385,6.907936507945344
1386,9.34603174602144
1387,10.158730158734496
1388,8.22857142856464
1389,6.095238095232288
1390,3.860317460318688
1391,2.133333333332352
1392,1.3206349206340129
1393,0.7111111111107841
1394,0.30476190476266557
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.8126984126983392
1401,0.8126984126983392
1402,0.8126984126983392
1403,0.30476190476266557
1404,0.0
1405,0.0
1406,0.8126984126983392
1407,1.3206349206340129
1408,3.657142857135168
1409,6.907936507945344
1410,9.34603174602144
1411,10.158730158734496
1412,8.22857142856464
1413,6.095238095232288
1414,3.860317460318688
1415,2.133333333332352
1416,1.3206349206340129
1417,0.7111111111107841
1418,0.30476190476266557
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.8126984126983392
1425,0.8126984126983392
1426,0.8126984126983392
1427,0.30476190476266557
1428,0.0
1429,0.0
1430,0.8126984126983392
1431,1.3206349206340129
1432,3.657142857135168
1433,6.907936507945344
1434,9.34603174602144
1435,10.158730158734496
1436,8.22857142856464
1437,6.095238095232288
1438,3.860317460318688
1439,2.133333333332352
1440,1.3206349206340129
1441,0.7111111111107841
1442,0.30476190476266557
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.8126984126983392
1449,0.8126984126983392
1450,0.8126984126983392
1451,0.30476190476266557
1452,0.0
1453,0.0
1454,0.8126984126983392
1455,1.3206349206340129
1456,3.657142857135168
1457,6.907936507945344
1458,9.34603174602144
1459,10.158730158734496
1460,8.22857142856464
1461,6.095238095232288
1462,3.860317460318688
1463,2.133333333332352
1464,1.3206349206340129
1465,0.7111111111107841
1466,0.30476190476266557
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.8126984126983392
1473,0.8126984126983392
1474,0.8126984126983392
1475,0.30476190476266557
1476,0.0
1477,0.0
1478,0.8126984126983392
1479,1.3206349206340129
1480,3.657142857135168
1481,6.907936507945344
1482,9.34603174602144
1483,10.158730158734496
